TEMP:             MU:          SIGMA: 
0.246363       0.0773607         1.01126
0.246363       0.0547232         1.04101
0.246363        0.154478         1.09285
0.246363       0.0558458         1.02347
0.246363        0.176413         1.07539
0.246363        0.160071          1.0231
0.245871        0.222573         1.05594
0.245871        0.047135         1.07237
0.245871        0.146785          1.0737
0.245871        0.200459          1.1288
0.245871        0.250129         1.11596
0.245871        0.332069         1.11486
0.245871        0.302903         1.10216
0.245871        0.345075         1.07194
0.245871        0.306357         1.11628
0.245871        0.219012         1.07597
0.245379        0.269849         1.04982
0.245379        0.231881         1.10036
0.245379         0.17284         1.05218
0.245379        0.244419         1.07484
0.245379        0.252504         1.04183
0.245379        0.368035        0.985035
0.245379        0.446196        0.931417
0.245379        0.341643        0.951932
0.245379        0.327917        0.898086
0.245379        0.299017        0.932835
0.244888        0.294613        0.989682
0.244888        0.178545        0.975156
0.244888         0.13178        0.994762
0.244888       0.0961113         1.00829
0.244888        0.178279         1.06441
0.244888        0.281289         1.09546
0.244888        0.365478          1.0925
0.244888        0.445324         1.06904
0.244888         0.48754         1.03957
0.244888        0.392541         1.08485
0.244398        0.382413         1.08245
0.244398        0.429956         1.03109
0.244398        0.440359          1.0384
0.244398        0.390863         1.08528
0.244398        0.300388         1.11417
0.244398        0.361486         1.12127
0.244398        0.391473         1.16809
0.244398        0.328917         1.09679
0.244398        0.374904         1.08905
0.244398        0.415916         1.07761
0.24391         0.49066         1.03357
0.24391        0.529029         1.05875
0.24391         0.40901         1.10373
0.24391        0.407542         1.13154
0.24391        0.424386         1.06988
0.24391        0.477604          1.1188
0.24391        0.480839         1.12287
0.24391        0.446767         1.18314
0.24391        0.445641         1.06575
0.24391        0.536292         1.10664
0.243422        0.344131         1.07734
0.243422        0.287087         1.08555
0.243422        0.251337         1.12962
0.243422         0.37232         1.08651
0.243422        0.416306         1.03629
0.243422        0.436492         1.06243
0.243422        0.517635         1.00554
0.243422        0.552442         1.02122
0.243422        0.467045         1.03485
0.243422        0.546887         1.05917
0.242935        0.432047          1.0282
0.242935         0.34338        0.980908
0.242935        0.458308        0.994375
0.242935        0.432331        0.945182
0.242935        0.348496        0.906529
0.242935        0.234808        0.960429
0.242935        0.116144        0.928895
0.242935      0.00572359        0.958707
0.242935         0.11513        0.939442
0.242935        0.110633        0.907694
0.242449         0.03009        0.870289
0.242449       0.0476665        0.840032
0.242449       0.0281334        0.890921
0.242449      0.00359441        0.933946
0.242449       0.0570465        0.981387
0.242449         0.17067          1.0107
0.242449       0.0696853         1.00833
0.242449        0.016074         1.00492
0.242449       0.0944096         1.05752
0.242449        0.185309          1.1124
0.241964       0.0908284         1.04751
0.241964       0.0632595         1.08517
0.241964        0.019371          1.0974
0.241964        0.105984         1.14292
0.241964        0.163396         1.13959
0.241964         0.23502         1.11901
0.241964        0.205955         1.08472
0.241964        0.262631         1.14044
0.241964        0.157418         1.13382
0.241964       0.0888382         1.14716
0.24148       0.0278641         1.20682
0.24148       0.0124533         1.08769
0.24148       0.0777733         1.13107
0.24148         0.11494         1.09052
0.24148         0.20577          1.0381
0.24148        0.281455         1.02834
0.24148        0.268099           1.039
0.24148        0.275404         1.08991
0.24148        0.196424         1.08415
0.24148        0.114259         1.12596
0.240997        0.258029         1.11176
0.240997        0.240559         1.11162
0.240997        0.176417         1.14082
0.240997         0.12253         1.17085
0.240997        0.118256         1.14692
0.240997        0.059359         1.19272
0.240997       0.0919991         1.09032
0.240997       0.0715422         1.03021
0.240997        0.019221         1.07706
0.240997        0.112553         1.07969
0.240515        0.175551         1.11642
0.240515        0.290831         1.05646
0.240515         0.33423         1.03927
0.240515         0.35567         1.03783
0.240515        0.278614         1.05627
0.240515        0.302981         1.04029
0.240515        0.398365         1.02732
0.240515        0.386906        0.981599
0.240515        0.285993        0.964837
0.240515        0.383365        0.921363
0.240034        0.405307        0.869948
0.240034        0.297168        0.838219
0.240034        0.268992        0.845504
0.240034        0.326072        0.850427
0.240034        0.322683        0.838629
0.240034        0.427978        0.896649
0.240034        0.358917        0.954214
0.240034        0.263543        0.910776
0.240034        0.225928        0.894281
0.240034        0.292651        0.887266
0.239554        0.381411        0.896796
0.239554        0.481201        0.848794
0.239554        0.580857        0.813306
0.239554        0.637296        0.858264
0.239554        0.521869        0.898023
0.239554        0.438186        0.858925
0.239554        0.410996        0.845386
0.239554        0.476833        0.828303
0.239554        0.439632         0.86732
0.239554        0.387791        0.885388
0.239075        0.309145        0.921562
0.239075        0.213916        0.881074
0.239075        0.233759        0.940685
0.239075         0.28559        0.932646
0.239075        0.253976        0.973611
0.239075        0.275597        0.919975
0.239075        0.374007         0.94659
0.239075        0.400404        0.959337
0.239075        0.317754         1.01483
0.239075        0.199586        0.972645
0.238597        0.191811        0.986166
0.238597        0.114854        0.971162
0.238597       0.0691044        0.917329
0.238597       0.0183445        0.917378
0.238597       0.0407165        0.957224
0.238597        0.137385        0.964337
0.238597        0.247196         1.00557
0.238597        0.363857         1.02289
0.238597        0.250244          1.0235
0.238597          0.2356          1.0116
0.23812        0.341756         1.05666
0.23812        0.392505         1.01732
0.23812        0.389234         1.06975
0.23812        0.355525         1.01867
0.23812        0.440187          1.0042
0.23812         0.53177         1.00572
0.23812        0.455612        0.988233
0.23812        0.362074        0.933276
0.23812        0.297921        0.910691
0.23812        0.226393        0.927612
0.237643        0.263179        0.870169
0.237643        0.244805        0.926211
0.237643        0.225727        0.925471
0.237643        0.322201        0.944452
0.237643        0.261511         1.00257
0.237643        0.374359          1.0357
0.237643        0.387454         1.08575
0.237643        0.332365         1.09679
0.237643        0.273829         1.07616
0.237643        0.281567            1.04
0.237168        0.369459         1.09095
0.237168        0.392987         1.05746
0.237168        0.360811         1.05264
0.237168        0.338017         1.07666
0.237168        0.280057          1.1302
0.237168        0.181238         1.13674
0.237168         0.21653         1.15894
0.237168        0.316897         1.14748
0.237168         0.32879         1.19247
0.237168        0.318664         1.15591
0.236694        0.270325         1.18062
0.236694        0.352502          1.2109
0.236694        0.335428         1.24408
0.236694         0.33208         1.24796
0.236694         0.34473         1.21025
0.236694        0.407921         1.17832
0.236694        0.522566         1.12717
0.236694        0.546612         1.18481
0.236694        0.453044         1.16541
0.236694        0.418525         1.11369
0.23622        0.520519         1.12296
0.23622        0.582525         1.12862
0.23622        0.555248         1.07114
0.23622        0.655054         1.06155
0.23622        0.711286         1.11165
0.23622        0.740595         1.08571
0.23622        0.607667         1.09339
0.23622         0.65393         1.10773
0.23622        0.723881         1.13272
0.23622        0.632265          1.1297
0.235748        0.548374         1.07784
0.235748        0.661107         1.08284
0.235748        0.577801         1.08028
0.235748        0.654162         1.02694
0.235748        0.714943         1.01469
0.235748        0.640311        0.975026
0.235748        0.524158        0.922642
0.235748        0.626472        0.877178
0.235748        0.555306        0.907651
0.235748        0.548714        0.851347
0.235277        0.552334        0.868717
0.235277        0.659421        0.816682
0.235277        0.671549        0.842714
0.235277        0.610279        0.786482
0.235277        0.683654        0.821026
0.235277        0.663542        0.833479
0.235277        0.614418        0.818753
0.235277        0.674062        0.838846
0.235277        0.536738        0.875732
0.235277        0.683757        0.844957
0.234806        0.684255        0.838814
0.234806        0.765784        0.798165
0.234806        0.731556        0.796637
0.234806        0.669677        0.765591
0.234806        0.577311        0.764345
0.234806        0.684442        0.800704
0.234806        0.593934        0.824497
0.234806         0.55873        0.853455
0.234806        0.661987        0.854643
0.234806        0.552336        0.816422
0.234336        0.550111        0.786379
0.234336        0.515215        0.835575
0.234336        0.513533        0.837579
0.234336        0.518609        0.812329
0.234336        0.546699        0.755245
0.234336        0.509991        0.752145
0.234336        0.562023         0.75903
0.234336        0.453394        0.749968
0.234336        0.371363         0.76851
0.234336        0.499231        0.758839
0.233868        0.457765        0.757997
0.233868         0.45683        0.805248
0.233868        0.412903        0.768443
0.233868        0.469399        0.719718
0.233868        0.373754        0.679059
0.233868        0.480952        0.654408
0.233868        0.492932        0.694355
0.233868        0.567939        0.661643
0.233868        0.608545        0.603322
0.233868        0.589846        0.659714
0.2334        0.674851        0.645618
0.2334        0.585918         0.67437
0.2334        0.653012         0.70371
0.2334        0.637988         0.69343
0.2334        0.746197         0.67658
0.2334        0.803123        0.654789
0.2334        0.847519        0.610985
0.2334        0.739652        0.639139
0.2334        0.752062        0.609456
0.2334        0.827408        0.601407
0.232933        0.754764        0.656418
0.232933        0.743583        0.672778
0.232933        0.748272        0.628448
0.232933        0.665813        0.616484
0.232933        0.578668        0.625602
0.232933        0.525634        0.609167
0.232933        0.474984        0.632829
0.232933        0.510053        0.632823
0.232933        0.449622        0.616108
0.232933        0.513304        0.664391
0.232467        0.594054        0.661435
0.232467        0.632711        0.702257
0.232467        0.536836        0.739032
0.232467        0.641089        0.727409
0.232467        0.721945        0.733299
0.232467         0.79049         0.68838
0.232467         0.88004        0.717946
0.232467        0.833315        0.674157
0.232467        0.941175        0.673347
0.232467        0.870077         0.63031
0.232002        0.757972        0.666799
0.232002         0.77898        0.640056
0.232002         0.88088        0.654969
0.232002        0.805425        0.686957
0.232002        0.822038        0.681434
0.232002        0.869357        0.642314
0.232002        0.765037        0.622969
0.232002        0.840026        0.582072
0.232002        0.808881        0.578223
0.232002        0.757401        0.538503
0.231538         0.74205        0.495613
0.231538        0.860309        0.493845
0.231538        0.800083        0.514348
0.231538        0.864315        0.495904
0.231538        0.735504         0.57077
0.231538        0.669262        0.535039
0.231538        0.797678        0.524617
0.231538        0.623436        0.596347
0.231538        0.527611        0.578883
0.231538        0.633655        0.541854
0.231075         0.73255        0.497285
0.231075        0.630658        0.498396
0.231075        0.627645        0.452553
0.231075        0.628293        0.499686
0.231075        0.712285        0.493345
0.231075        0.679278        0.487541
0.231075        0.724489        0.504779
0.231075        0.670646        0.468145
0.231075        0.635104        0.487595
0.231075        0.716294        0.480051
0.230613        0.715596         0.50615
0.230613        0.739258        0.507282
0.230613        0.646068        0.517216
0.230613        0.556701        0.496525
0.230613        0.497368        0.526784
0.230613        0.460299        0.543525
0.230613        0.406445        0.538491
0.230613        0.462369        0.487017
0.230613        0.474292        0.518593
0.230613        0.532747        0.505302
0.230152        0.431649        0.555108
0.230152        0.521396        0.602896
0.230152        0.482976        0.619328
0.230152        0.508519        0.615562
0.230152        0.611002        0.655135
0.230152        0.538483        0.668719
0.230152        0.582633        0.708672
0.230152        0.586635        0.739079
0.230152         0.48086         0.79436
0.230152         0.57905        0.818675
0.229692        0.597301         0.76642
0.229692        0.533086        0.747496
0.229692        0.566301        0.773612
0.229692        0.490989        0.797093
0.229692        0.473179        0.804212
0.229692        0.369571        0.749188
0.229692        0.353244        0.786525
0.229692        0.286569        0.809986
0.229692        0.234073        0.839349
0.229692        0.192908        0.814836
0.229232        0.158429        0.759866
0.229232        0.108699        0.709288
0.229232        0.183634        0.653389
0.229232        0.167976        0.654916
0.229232        0.230163        0.682594
0.229232        0.167973        0.731107
0.229232        0.248545        0.781933
0.229232        0.186772        0.732267
0.229232        0.241216        0.766171
0.229232        0.175172        0.813419
0.228774         0.16479        0.777054
0.228774       0.0816584        0.798196
0.228774       0.0294483         0.84812
0.228774        0.111591        0.874495
0.228774       0.0671547        0.877086
0.228774        0.148128        0.838681
0.228774         0.13723          0.7894
0.228774       0.0545225        0.790997
0.228774       0.0401387         0.75291
0.228774       0.0196243        0.735329
0.228316       0.0352709        0.763607
0.228316        0.114823        0.714699
0.228316        0.143781        0.720455
0.228316        0.095924        0.675703
0.228316       0.0130621        0.654298
0.228316        0.200972        0.656961
0.228316        0.266875        0.701996
0.228316        0.363159         0.72894
0.228316        0.440876        0.752486
0.228316        0.363144        0.700794
0.22786        0.470565         0.72714
0.22786        0.436379        0.754148
0.22786         0.41408        0.758633
0.22786        0.408738        0.757192
0.22786        0.476452        0.782651
0.22786         0.36338        0.731257
0.22786        0.398327        0.824429
0.22786        0.288883        0.805024
0.22786          0.2949        0.868566
0.22786        0.364294        0.894428
0.227404         0.35362        0.868125
0.227404        0.377709         0.84359
0.227404         0.44271        0.870058
0.227404        0.496765        0.888734
0.227404        0.531422        0.850319
0.227404        0.630335         0.79632
0.227404        0.659385        0.841991
0.227404         0.65918        0.814229
0.227404        0.770373        0.845696
0.227404        0.718766        0.813684
0.226949        0.684189        0.850568
0.226949        0.824514        0.788323
0.226949        0.843585         0.80331
0.226949        0.763733        0.815598
0.226949        0.845705        0.764631
0.226949        0.779125        0.747957
0.226949        0.863908        0.791224
0.226949        0.975002        0.827281
0.226949        0.955145        0.866605
0.226949         1.03584        0.871678
0.226495        0.859428        0.849426
0.226495        0.757957        0.851086
0.226495         0.70488        0.900127
0.226495        0.723458         0.85565
0.226495        0.789776        0.807621
0.226495        0.752037        0.757734
0.226495        0.682032        0.797955
0.226495        0.770954        0.823632
0.226495        0.725499          0.7792
0.226495        0.819723        0.821039
0.226042         0.83697        0.748668
0.226042        0.743169        0.773621
0.226042        0.808454        0.781009
0.226042        0.817308        0.738081
0.226042        0.746472        0.721276
0.226042        0.765193        0.670539
0.226042        0.822459        0.721852
0.226042        0.922455        0.741036
0.226042         1.03533         0.73411
0.226042         1.02954        0.681922
0.22559         1.09664        0.672904
0.22559         1.03405         0.64964
0.22559         0.92517         0.69099
0.22559        0.899477        0.668833
0.22559        0.987364        0.647732
0.22559        0.817762        0.669432
0.22559        0.782811        0.656036
0.22559        0.808825        0.696972
0.22559        0.810348         0.64182
0.22559        0.898648        0.687191
0.225139        0.967705        0.699944
0.225139         1.03617        0.673917
0.225139        0.959941        0.684359
0.225139         1.02093        0.697158
0.225139         1.08092        0.733856
0.225139         0.98272        0.763012
0.225139         1.07134        0.724147
0.225139        0.945554        0.813729
0.225139        0.909469        0.765706
0.225139        0.852281        0.739279
0.224689        0.825769         0.73341
0.224689        0.776606        0.757173
0.224689        0.694239        0.795509
0.224689        0.700076        0.775223
0.224689         0.74965        0.829597
0.224689        0.640025        0.734951
0.224689         0.54458        0.721135
0.224689        0.598431        0.684464
0.224689        0.682555        0.723862
0.224689        0.662959        0.738182
0.224239        0.597771        0.754981
0.224239        0.504635        0.809163
0.224239        0.440425        0.802911
0.224239        0.416412        0.822109
0.224239        0.392261        0.776334
0.224239        0.389377        0.815363
0.224239         0.28936        0.868449
0.224239        0.192377        0.844316
0.224239         0.18001        0.864655
0.224239        0.140554        0.856786
0.223791        0.239543        0.859839
0.223791        0.329562        0.911693
0.223791        0.272766        0.929068
0.223791        0.339856        0.890665
0.223791        0.420477        0.854382
0.223791        0.511173        0.802794
0.223791        0.452773        0.778262
0.223791        0.347619        0.829495
0.223791         0.39381         0.87068
0.223791        0.318471        0.835002
0.223343        0.333783        0.788059
0.223343        0.248048        0.772273
0.223343         0.23875        0.813588
0.223343        0.141559        0.844203
0.223343       0.0959164        0.797191
0.223343       0.0314847        0.796867
0.223343        0.134215        0.759173
0.223343       0.0882678        0.811393
0.223343       0.0645645         0.84349
0.223343        0.133174        0.890611
0.222896       0.0341284        0.862466
0.222896       0.0422621        0.861797
0.222896       0.0105462        0.854213
0.222896       0.0921383        0.893851
0.222896        0.182043        0.838527
0.222896         0.22238        0.829828
0.222896        0.280624        0.824234
0.222896        0.228679        0.793666
0.222896        0.387021        0.774032
0.222896        0.429163        0.764703
0.222451        0.521669        0.764963
0.222451        0.630371        0.792062
0.222451        0.523174        0.757946
0.222451        0.545406        0.791879
0.222451         0.64319        0.801693
0.222451        0.659097         0.82293
0.222451        0.686081        0.783777
0.222451        0.627494        0.815789
0.222451        0.705425        0.791997
0.222451         0.73986        0.800194
0.222006        0.693725        0.783438
0.222006        0.753192        0.827765
0.222006        0.688354        0.761389
0.222006         0.75447        0.706502
0.222006        0.799098        0.695402
0.222006        0.804882        0.726869
0.222006        0.805216        0.781936
0.222006         0.79684        0.756026
0.222006        0.878846        0.779499
0.222006        0.780583        0.734938
0.221562        0.878803        0.790044
0.221562        0.677531        0.764364
0.221562        0.744416        0.730566
0.221562        0.729981         0.77902
0.221562        0.832672        0.810751
0.221562        0.741888        0.777166
0.221562        0.683185        0.770521
0.221562        0.602993        0.748416
0.221562        0.509539        0.722294
0.221562        0.609374        0.758968
0.221119         0.70706        0.751878
0.221119        0.682583        0.760159
0.221119        0.614816        0.744314
0.221119        0.710538        0.702944
0.221119        0.690204        0.692791
0.221119        0.764373        0.747148
0.221119        0.714516        0.707196
0.221119        0.807342        0.663547
0.221119        0.773622          0.6413
0.221119        0.673285        0.660538
0.220676        0.738098        0.614171
0.220676        0.668587        0.599524
0.220676         0.74614        0.599983
0.220676        0.829155        0.648107
0.220676        0.730128        0.691166
0.220676        0.757312        0.625868
0.220676        0.686855        0.574494
0.220676        0.582531        0.572341
0.220676        0.686067        0.572979
0.220676        0.606644        0.591291
0.220235         0.50659        0.623451
0.220235        0.579849        0.589347
0.220235        0.535276        0.558783
0.220235        0.470105        0.561192
0.220235        0.496677        0.539285
0.220235        0.590963         0.50766
0.220235        0.693086        0.533198
0.220235        0.766418        0.482932
0.220235        0.834757        0.484795
0.220235        0.852236        0.436584
0.219795        0.879037        0.411651
0.219795        0.899525        0.412699
0.219795        0.911589        0.406935
0.219795        0.938852        0.441755
0.219795         1.02854        0.465353
0.219795        0.940818        0.421283
0.219795         1.03328        0.510609
0.219795         1.11227        0.532883
0.219795        0.958158        0.474669
0.219795         1.03509        0.487219
0.219355         1.01097        0.507306
0.219355        0.954578        0.478758
0.219355         1.02532        0.496659
0.219355         1.01612        0.536435
0.219355         1.00435        0.591135
0.219355         1.10337        0.605907
0.219355         1.03228        0.542612
0.219355        0.910431        0.610234
0.219355        0.836932        0.615708
0.219355        0.924279         0.66796
0.218916         1.03073        0.654635
0.218916         1.03035        0.672311
0.218916         0.98806        0.639144
0.218916        0.947161        0.604231
0.218916        0.907412         0.59619
0.218916        0.828376        0.561195
0.218916        0.735518         0.60581
0.218916        0.751297        0.607293
0.218916        0.701524        0.598198
0.218916         0.86064        0.626289
0.218478         0.78157        0.616643
0.218478        0.702558        0.622554
0.218478        0.809811        0.621887
0.218478        0.902112        0.625059
0.218478        0.797399        0.664206
0.218478         0.80669        0.695374
0.218478         0.82708        0.689433
0.218478        0.748925        0.721417
0.218478        0.708415        0.721222
0.218478        0.739922        0.678688
0.218042        0.726782        0.711018
0.218042        0.718765        0.695004
0.218042        0.640217        0.683227
0.218042        0.677583        0.647692
0.218042        0.674517        0.675485
0.218042        0.740169         0.70883
0.218042         0.71399        0.709527
0.218042        0.734538        0.758863
0.218042        0.771212         0.78256
0.218042         0.79735        0.796197
0.217605        0.893555        0.763086
0.217605        0.865358        0.736603
0.217605         0.88282        0.733951
0.217605        0.932852        0.755842
0.217605        0.787839        0.782771
0.217605        0.692807        0.801326
0.217605        0.635649        0.836267
0.217605        0.728473        0.803625
0.217605        0.737216        0.756106
0.217605        0.768517        0.797053
0.21717        0.708622        0.789003
0.21717         0.73839         0.75499
0.21717        0.730268        0.751394
0.21717         0.78817        0.759979
0.21717        0.774467        0.803513
0.21717        0.852583         0.84861
0.21717        0.707013         0.81269
0.21717        0.627008        0.824797
0.21717        0.652867         0.84693
0.21717        0.681213        0.812774
0.216736        0.788413        0.838459
0.216736        0.767109        0.814862
0.216736        0.749791        0.816957
0.216736        0.772549         0.76586
0.216736        0.682443        0.732463
0.216736         0.59127        0.730496
0.216736        0.540255        0.691378
0.216736        0.499881        0.659837
0.216736        0.438635        0.628601
0.216736        0.414868        0.665205
0.216302         0.39195        0.660293
0.216302        0.418326        0.700493
0.216302        0.345627        0.675811
0.216302        0.363338        0.711797
0.216302        0.354498        0.715975
0.216302        0.446066        0.670392
0.216302         0.36122        0.658852
0.216302        0.372853        0.632628
0.216302        0.410907        0.718942
0.216302         0.48001        0.680114
0.21587        0.438539        0.633665
0.21587        0.575593        0.674057
0.21587        0.664118        0.650487
0.21587        0.626191        0.646944
0.21587        0.713461          0.6717
0.21587         0.75211        0.675293
0.21587        0.758593        0.722021
0.21587        0.863861        0.690841
0.21587        0.960218        0.680324
0.21587        0.923719        0.633699
0.215438        0.886877        0.607916
0.215438        0.868266        0.573588
0.215438        0.893959        0.595119
0.215438        0.849894        0.606248
0.215438        0.838259        0.606341
0.215438        0.789119        0.582642
0.215438         0.81998        0.613883
0.215438        0.778762        0.632336
0.215438        0.691687        0.624062
0.215438        0.698847        0.675827
0.215007        0.689869        0.683662
0.215007         0.62606        0.724323
0.215007        0.634472        0.717377
0.215007        0.727396        0.770658
0.215007        0.775572        0.779416
0.215007        0.808253        0.784109
0.215007        0.858834        0.753594
0.215007        0.934957         0.70552
0.215007        0.996389        0.738988
0.215007        0.989887        0.708644
0.214577        0.928764        0.690583
0.214577        0.906498        0.691271
0.214577        0.889497        0.727373
0.214577        0.915223        0.667849
0.214577        0.821956        0.629341
0.214577        0.793245        0.577595
0.214577        0.838225        0.529736
0.214577         0.89061        0.563804
0.214577        0.818378        0.597469
0.214577        0.860636        0.608121
0.214148        0.837578        0.587831
0.214148        0.873538         0.57905
0.214148        0.850497         0.55588
0.214148        0.764371        0.558503
0.214148        0.787505        0.580124
0.214148        0.755185        0.604401
0.214148         0.77493        0.642288
0.214148        0.834018        0.669388
0.214148        0.892634        0.694899
0.214148        0.748778        0.635069
0.21372        0.667261        0.603948
0.21372        0.663602        0.565695
0.21372        0.743524        0.586896
0.21372        0.831638        0.557434
0.21372         0.75944        0.600769
0.21372        0.832233        0.604388
0.21372        0.755957        0.634128
0.21372        0.825844          0.6346
0.21372        0.833915        0.679406
0.21372        0.814696        0.658658
0.213292        0.830724        0.662139
0.213292        0.925092        0.658137
0.213292        0.953227        0.678566
0.213292         1.05553        0.710094
0.213292         1.15932        0.708805
0.213292         1.22342        0.658801
0.213292         1.20762        0.678957
0.213292         1.18816        0.689013
0.213292         1.13996        0.684148
0.213292         1.20819        0.633126
0.212866         1.22356        0.705082
0.212866         1.15529        0.697496
0.212866         1.12115        0.747513
0.212866         1.03247        0.725532
0.212866         1.00305        0.731308
0.212866         1.03801        0.736437
0.212866        0.959837        0.687625
0.212866        0.970352        0.639118
0.212866        0.955024        0.588738
0.212866        0.990487        0.629474
0.21244        0.958556        0.679137
0.21244        0.880584        0.712778
0.21244        0.856151        0.761496
0.21244        0.771759        0.775266
0.21244        0.748482        0.811026
0.21244        0.768933        0.841323
0.21244         0.80129        0.793767
0.21244        0.794037        0.797372
0.21244        0.791832        0.806634
0.21244        0.833367        0.775187
0.212015        0.897773        0.790244
0.212015         0.92953        0.815073
0.212015        0.836026        0.821391
0.212015        0.803241        0.844363
0.212015          0.8973        0.869557
0.212015        0.763576        0.872815
0.212015        0.673339        0.830088
0.212015         0.75628        0.844693
0.212015        0.764503        0.815543
0.212015        0.857062        0.860724
0.211591        0.921369        0.866773
0.211591        0.822956        0.907201
0.211591        0.845815        0.920524
0.211591        0.774482         0.87911
0.211591        0.798573        0.904774
0.211591         0.68078        0.878304
0.211591        0.669826        0.840294
0.211591        0.610173        0.867815
0.211591        0.593522         0.89471
0.211591        0.518452        0.913911
0.211168        0.596785        0.887769
0.211168        0.578003        0.875928
0.211168        0.539366        0.923541
0.211168        0.580778        0.972235
0.211168        0.585207         0.97771
0.211168        0.493055        0.997003
0.211168        0.572671        0.995904
0.211168         0.50128         1.01689
0.211168        0.439963          1.0128
0.211168        0.367341         1.02018
0.210746         0.43487         1.06364
0.210746        0.429508         1.09009
0.210746        0.488027         1.11382
0.210746        0.427962         1.09829
0.210746        0.385797         1.11923
0.210746          0.3614         1.12424
0.210746         0.28286         1.12734
0.210746        0.281471         1.17158
0.210746        0.361068         1.17579
0.210746        0.386785          1.2262
0.210324        0.263351         1.22287
0.210324        0.393163          1.1781
0.210324        0.415502         1.15521
0.210324        0.313383         1.10413
0.210324        0.324373          1.0857
0.210324        0.274892         1.03445
0.210324        0.250271        0.994196
0.210324        0.209119         0.98617
0.210324        0.209614        0.987047
0.210324        0.287612        0.962218
0.209903        0.383057        0.948949
0.209903        0.307743        0.898193
0.209903        0.228434        0.853238
0.209903        0.298078        0.850813
0.209903        0.322654        0.852172
0.209903        0.338675        0.827001
0.209903        0.309968        0.831725
0.209903        0.407249         0.86507
0.209903        0.352788        0.878385
0.209903        0.335598        0.833682
0.209484        0.266522        0.880097
0.209484        0.349755        0.850708
0.209484        0.274592        0.884563
0.209484        0.246471        0.860358
0.209484        0.190016         0.86771
0.209484       0.0942489        0.907907
0.209484        0.117369        0.876402
0.209484       0.0403285        0.866669
0.209484       0.0162439        0.856749
0.209484       0.0540386        0.821813
0.209065       0.0186163        0.820678
0.209065       0.0391005        0.808782
0.209065       0.0121795        0.801303
0.209065        0.062679        0.807742
0.209065         0.04098        0.778329
0.209065       0.0525472         0.76958
0.209065       0.0861505        0.800512
0.209065        0.129096        0.777422
0.209065       0.0875572        0.801945
0.209065      0.00826624        0.770697
0.208647       0.0266437        0.757899
0.208647       0.0799057        0.707426
0.208647       0.0920646        0.728162
0.208647         0.19371         0.75124
0.208647        0.235125        0.794862
0.208647        0.193873        0.822434
0.208647        0.275209        0.796672
0.208647        0.325146        0.820607
0.208647        0.334688         0.78101
0.208647        0.419602        0.769342
0.208229        0.403932        0.772136
0.208229        0.423731        0.720979
0.208229        0.385314        0.736502
0.208229         0.43317        0.684601
0.208229        0.516472        0.677759
0.208229        0.616837        0.671297
0.208229        0.591469        0.649645
0.208229        0.600934        0.629578
0.208229        0.647364        0.671201
0.208229        0.653522        0.709527
0.207813        0.619638          0.7079
0.207813        0.716276        0.733157
0.207813        0.806164        0.736956
0.207813        0.846698        0.692761
0.207813        0.745316        0.671352
0.207813        0.644634         0.71024
0.207813        0.671414        0.705895
0.207813        0.615096        0.731647
0.207813        0.562755        0.757403
0.207813        0.591963        0.769877
0.207397        0.677395        0.767004
0.207397        0.744631        0.755096
0.207397        0.742572        0.727412
0.207397         0.67477        0.770966
0.207397         0.65501        0.778078
0.207397        0.647269        0.760227
0.207397        0.654723        0.789746
0.207397        0.696296        0.830998
0.207397        0.788788        0.843051
0.207397        0.859765        0.817263
0.206982        0.766771        0.841428
0.206982        0.760085        0.865297
0.206982        0.854563        0.888801
0.206982        0.815074        0.927918
0.206982        0.889589        0.965536
0.206982         0.82175        0.994056
0.206982         0.92356         1.00987
0.206982        0.892992        0.961682
0.206982        0.897064        0.943296
0.206982        0.995553        0.917126
0.206568        0.867844        0.982984
0.206568        0.925366        0.900371
0.206568         0.98771        0.924847
0.206568        0.870968        0.880811
0.206568        0.872591        0.875799
0.206568        0.946124         0.87164
0.206568        0.863583        0.828918
0.206568        0.955014        0.777534
0.206568        0.859886        0.790864
0.206568        0.853903        0.778644
0.206155        0.756119        0.813744
0.206155        0.726566        0.790315
0.206155        0.826632        0.761995
0.206155        0.919902        0.749009
0.206155        0.749078        0.788983
0.206155        0.826503        0.815146
0.206155         0.90848        0.830322
0.206155        0.961445        0.811426
0.206155        0.897546        0.858003
0.206155        0.819178         0.89891
0.205743        0.719032        0.908235
0.205743        0.732255        0.905264
0.205743        0.778634        0.900316
0.205743        0.682566        0.941119
0.205743        0.611562        0.950573
0.205743        0.708861        0.991624
0.205743        0.686972        0.982479
0.205743        0.643155        0.960985
0.205743        0.601107        0.993948
0.205743        0.735455         0.96449
0.205331        0.711298         1.01136
0.205331        0.662321        0.992702
0.205331        0.599532         1.00707
0.205331         0.65951        0.982244
0.205331        0.589343         0.99521
0.205331        0.689751        0.972102
0.205331        0.728814        0.979324
0.205331        0.668502        0.967046
0.205331        0.682391        0.949791
0.205331        0.694397        0.934584
0.204921        0.599982        0.919818
0.204921        0.612642        0.892043
0.204921        0.604616        0.917313
0.204921         0.62141        0.939316
0.204921        0.519604        0.954771
0.204921        0.509281         0.94884
0.204921         0.52317        0.975335
0.204921        0.518454         1.02007
0.204921        0.511691        0.990814
0.204921        0.561674         1.01425
0.204511        0.483358           1.044
0.204511         0.45039          1.0135
